loan_id,customer_id,product_type,risk_grade,loan_amount,tenure_months,acquisition_channel,default_flag,loan_status,default_probability,risk_category,segment_name,stress_score,early_stress_flag,income_to_emi,credit_bureau_score,dpd_max,payment_ratio
LOAN004559,CUST04434,BNPL,D,5000,3,DSA Agent,0,Closed,0.00024879994,Low Risk,Emerging Borrowers,0.0024,0,5.724967549404179,636.0,1.0,1.0
LOAN004560,CUST02886,Personal Loan,A,100000,48,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0074,0,14.018877892520834,761.0,3.0,0.9992
LOAN004561,CUST01123,SME Working Capital,D,200000,12,Organic App,0,Active,0.0004332179,Low Risk,Emerging Borrowers,0.0024,0,0.9032760276751592,612.0,1.0,1.0
LOAN004562,CUST04466,Personal Loan,C,25000,24,Paid Ad,0,Active,0.00016673448,Low Risk,Emerging Borrowers,0.0074,0,36.4531453983655,673.0,3.0,0.9992
LOAN004563,CUST03209,Personal Loan,D,50000,36,Partner App,0,Active,0.00034949873,Low Risk,Emerging Borrowers,0.0121,0,10.502794439101224,591.0,5.0,0.9994
LOAN004564,CUST01019,Personal Loan,D,150000,48,Organic App,1,Defaulted,0.9990331,Critical Risk,High Risk Borrowers,0.232,0,3.998258125300487,576.0,68.0,0.8471
LOAN004565,CUST00533,BNPL,D,10000,1,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,2.4527472527472467,630.0,0.0,1.0
LOAN004566,CUST02109,Personal Loan,C,150000,36,Partner App,0,Active,0.0002305188,Low Risk,Emerging Borrowers,0.0072,0,7.959573340767515,717.0,3.0,1.0
LOAN004567,CUST04984,Personal Loan,D,150000,24,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0072,0,3.004062295922075,560.0,3.0,1.0
LOAN004568,CUST03951,Personal Loan,B,25000,18,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0026,0,32.770715078147646,716.0,1.0,0.9989
LOAN004570,CUST03595,SME Working Capital,D,300000,18,Organic App,0,Active,0.00014023292,Low Risk,Emerging Borrowers,0.0072,0,1.7572257692822633,570.0,3.0,1.0
LOAN004571,CUST02140,Personal Loan,C,150000,18,Paid Ad,0,Active,0.0001315915,Low Risk,Emerging Borrowers,0.0024,0,3.6371582759081087,654.0,1.0,1.0
LOAN004572,CUST00392,Personal Loan,D,75000,36,Organic App,0,Active,0.0002305188,Low Risk,Emerging Borrowers,0.005,0,13.719407930446398,578.0,2.0,0.9989
LOAN004573,CUST03248,Personal Loan,C,200000,18,DSA Agent,1,Defaulted,0.99979,Critical Risk,High Risk Borrowers,0.4753,0,4.5965710775611575,643.0,99.0,0.5585
LOAN004574,CUST00541,Personal Loan,D,50000,36,Organic App,1,Defaulted,0.9992028,Critical Risk,High Risk Borrowers,0.2763,0,14.70722091170896,557.0,74.0,0.8185
LOAN004575,CUST03626,BNPL,C,10000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,10.699018641176826,676.0,0.0,1.0
LOAN004576,CUST02666,BNPL,D,5000,3,Partner App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0667,0,32.7811062116993,558.0,0.0,0.6667
LOAN004577,CUST02726,Personal Loan,D,150000,12,Organic App,1,Defaulted,0.9997824,Critical Risk,High Risk Borrowers,0.5158,0,1.160495796349425,610.0,95.0,0.4065
LOAN004578,CUST01325,BNPL,D,5000,1,Paid Ad,0,Closed,0.0001315915,Low Risk,Emerging Borrowers,0.0048,0,2.5007066621180294,668.0,2.0,1.0
LOAN004579,CUST01314,Personal Loan,D,200000,48,Organic App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0073,0,4.087855814398739,556.0,3.0,0.9996
LOAN004580,CUST01916,SME Working Capital,B,300000,18,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.005,0,3.519133789716077,661.0,2.0,0.9989
LOAN004581,CUST02119,BNPL,B,30000,9,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0222,0,10.945269440946962,782.0,0.0,0.8889
LOAN004582,CUST01713,BNPL,B,15000,6,Organic App,0,Closed,0.00034417398,Low Risk,Prime Borrowers,0.3086,1,15.175037943711237,764.0,48.0,0.5329
LOAN004583,CUST00762,SME Working Capital,C,500000,18,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,0.8317718140749266,614.0,2.0,1.0
LOAN004584,CUST00465,BNPL,C,5000,6,Organic App,0,Closed,0.00034417398,Low Risk,High Risk Borrowers,0.2945,1,31.212455463541723,664.0,49.0,0.4487
LOAN004585,CUST01404,SME Working Capital,B,200000,12,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,2.0934630952373907,653.0,2.0,1.0
LOAN004586,CUST03683,SME Working Capital,D,300000,12,Partner App,0,Active,0.0005572384,Low Risk,High Risk Borrowers,0.3539,0,0.3482485171765178,591.0,78.0,0.5831
LOAN004587,CUST02675,SME Working Capital,D,300000,24,DSA Agent,0,Closed,0.0006394391,Low Risk,Emerging Borrowers,0.0024,0,1.021840147962651,591.0,1.0,1.0
LOAN004588,CUST04189,Personal Loan,C,100000,36,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0121,0,11.221251546470135,646.0,5.0,0.9994
LOAN004589,CUST04465,Personal Loan,D,50000,36,DSA Agent,0,Active,0.0016248418,Low Risk,Emerging Borrowers,0.0121,0,15.515837234934995,648.0,5.0,0.9994
LOAN004590,CUST00734,BNPL,C,15000,6,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.012,0,18.343212912384296,685.0,5.0,1.0
LOAN004591,CUST00778,Personal Loan,D,25000,36,DSA Agent,0,Active,0.0003636048,Low Risk,Emerging Borrowers,0.0025,0,18.60275389955278,627.0,1.0,0.9994
LOAN004592,CUST04383,Personal Loan,C,150000,24,Organic App,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.4035,0,3.5710119411171384,591.0,90.0,0.6315
LOAN004593,CUST02991,Personal Loan,D,150000,36,Paid Ad,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.39,0,8.004771050292236,624.0,94.0,0.6333
LOAN004594,CUST01703,Personal Loan,D,150000,24,DSA Agent,0,Active,0.0006394391,Low Risk,Emerging Borrowers,0.0072,0,1.974702881112744,626.0,3.0,1.0
LOAN004595,CUST01173,SME Working Capital,B,300000,6,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,1.124068415460402,671.0,1.0,1.0
LOAN004596,CUST03273,Personal Loan,D,25000,18,DSA Agent,1,Defaulted,0.99982077,Critical Risk,High Risk Borrowers,0.3872,0,13.365384644670357,591.0,94.0,0.6803
LOAN004597,CUST02297,SME Working Capital,D,300000,12,Organic App,0,Closed,0.00015347413,Low Risk,Emerging Borrowers,0.0072,0,1.3975245371318428,445.0,3.0,1.0
LOAN004598,CUST04454,BNPL,C,15000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,6.003511321308996,698.0,0.0,1.0
LOAN004599,CUST02769,BNPL,C,5000,9,DSA Agent,0,Active,0.00013541951,Low Risk,Stressed Borrowers,0.0,0,139.34167169241343,726.0,0.0,1.0
LOAN004600,CUST00764,BNPL,B,15000,3,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,8.489147823043707,761.0,2.0,1.0
LOAN004601,CUST03388,Personal Loan,A,25000,24,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.005,0,35.59951618958327,830.0,2.0,0.9992
LOAN004602,CUST00016,BNPL,D,20000,9,Organic App,0,Closed,0.00036184367,Low Risk,High Risk Borrowers,0.3871,0,18.54016289968593,562.0,85.0,0.5287
LOAN004603,CUST01845,SME Working Capital,D,200000,24,Paid Ad,0,Closed,0.0001315915,Low Risk,Emerging Borrowers,0.0024,0,2.3483202999331017,566.0,1.0,1.0
LOAN004604,CUST00825,Personal Loan,B,150000,18,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,5.416477073906324,717.0,3.0,1.0
LOAN004605,CUST02851,Personal Loan,D,75000,24,Paid Ad,0,Active,0.00060716004,Low Risk,High Risk Borrowers,0.2806,0,4.53705216324977,658.0,79.0,0.7949
LOAN004606,CUST01531,BNPL,C,10000,3,Partner App,0,Closed,0.0001315915,Low Risk,Prime Borrowers,0.0037,0,21.316439236259317,722.0,1.0,0.9933
LOAN004607,CUST00360,SME Working Capital,C,500000,12,Organic App,0,Closed,0.00039212964,Low Risk,Emerging Borrowers,0.0,0,0.563837614287983,659.0,0.0,1.0
LOAN004608,CUST00683,BNPL,C,10000,3,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,8.628026369844598,750.0,0.0,1.0
LOAN004609,CUST01778,BNPL,D,15000,1,Paid Ad,0,Closed,0.00013129294,Low Risk,Emerging Borrowers,0.0746,0,2.486499623301821,597.0,2.0,0.6509
LOAN004610,CUST04959,BNPL,C,10000,1,Partner App,0,Closed,0.00013129294,Low Risk,Prime Borrowers,0.1367,0,5.818744930314858,666.0,7.0,0.4003
LOAN004611,CUST02348,Personal Loan,B,150000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0049,0,6.960731674816053,729.0,2.0,0.9994
LOAN004612,CUST02984,Personal Loan,C,200000,18,Organic App,0,Active,0.00014023292,Low Risk,Emerging Borrowers,0.0048,0,3.1924093395262387,691.0,2.0,1.0
LOAN004613,CUST00993,BNPL,B,15000,1,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,3.908428583175716,786.0,0.0,1.0
LOAN004614,CUST02385,BNPL,C,10000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,12.088248310638576,671.0,1.0,1.0
LOAN004615,CUST04148,BNPL,B,10000,3,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,18.82700621378895,739.0,0.0,1.0
LOAN004616,CUST04667,SME Working Capital,B,1000000,24,Paid Ad,0,Active,0.0002547447,Low Risk,Prime Borrowers,0.0048,0,2.599046293756754,711.0,2.0,1.0
LOAN004617,CUST01347,BNPL,D,10000,6,Partner App,0,Closed,0.00033446826,Low Risk,High Risk Borrowers,0.5282,1,39.65385456170643,605.0,49.0,0.3638
LOAN004618,CUST00901,Personal Loan,D,150000,48,DSA Agent,0,Active,0.0003636048,Low Risk,Emerging Borrowers,0.0025,0,6.568908528643303,591.0,1.0,0.9996
LOAN004619,CUST03504,Personal Loan,B,25000,24,Partner App,0,Closed,0.0001284088,Low Risk,Stressed Borrowers,0.0048,0,51.78041622541308,664.0,2.0,1.0
LOAN004620,CUST00231,SME Working Capital,D,750000,6,Paid Ad,0,Closed,0.00036295995,Low Risk,High Risk Borrowers,0.2354,1,0.1588627299734316,563.0,50.0,0.5895
LOAN004621,CUST04478,Personal Loan,C,50000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.012,0,18.15467174924189,599.0,5.0,1.0
LOAN004622,CUST02896,Personal Loan,B,50000,18,Paid Ad,1,Defaulted,0.99979,Critical Risk,High Risk Borrowers,0.4771,0,9.763425859873813,747.0,108.0,0.5479
LOAN004623,CUST00133,Personal Loan,D,50000,18,Organic App,0,Active,0.00029710037,Low Risk,Emerging Borrowers,0.0048,0,7.814228094200499,601.0,2.0,1.0
LOAN004624,CUST00466,Personal Loan,B,25000,36,Partner App,0,Active,0.000224944,Low Risk,Stressed Borrowers,0.0073,0,69.6301063855189,739.0,3.0,0.9994
LOAN004625,CUST02044,Personal Loan,D,150000,24,Partner App,0,Active,0.00016355232,Low Risk,Emerging Borrowers,0.0048,0,5.069534115643521,622.0,2.0,1.0
LOAN004626,CUST04006,BNPL,D,10000,6,Partner App,0,Closed,0.00029710037,Low Risk,Emerging Borrowers,0.0007,0,23.05667462907576,591.0,0.0,0.9967
LOAN004627,CUST00474,Personal Loan,B,200000,18,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,2.679125811883149,656.0,1.0,1.0
LOAN004628,CUST02066,BNPL,C,10000,6,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,16.960466880894117,658.0,0.0,1.0
LOAN004629,CUST03199,Personal Loan,A,200000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0123,0,5.624081496077724,750.0,5.0,0.9983
LOAN004630,CUST03677,SME Working Capital,D,500000,18,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,1.2655431344367287,635.0,0.0,1.0
LOAN004631,CUST01096,Personal Loan,D,50000,48,Organic App,0,Active,0.0002305188,Low Risk,Emerging Borrowers,0.0025,0,12.569967770495614,624.0,1.0,0.9996
LOAN004632,CUST03656,SME Working Capital,D,300000,18,Organic App,1,Defaulted,0.99981576,Critical Risk,High Risk Borrowers,0.4011,0,1.405964036977918,545.0,90.0,0.5932
LOAN004633,CUST02072,Personal Loan,D,200000,36,Organic App,0,Active,0.00034949873,Low Risk,Emerging Borrowers,0.0072,0,3.123511975872189,500.0,3.0,1.0
LOAN004634,CUST02618,Personal Loan,D,75000,36,Organic App,1,Defaulted,0.99985397,Critical Risk,High Risk Borrowers,0.3375,0,7.686790306266431,506.0,92.0,0.7782
LOAN004635,CUST01640,BNPL,D,5000,6,Partner App,0,Closed,0.00014926058,Low Risk,High Risk Borrowers,0.2509,0,64.83212389243921,637.0,34.0,0.4869
LOAN004636,CUST00510,Personal Loan,D,50000,24,Organic App,0,Active,0.0004519801,Low Risk,Emerging Borrowers,0.005,0,9.311240668020938,630.0,2.0,0.9992
LOAN004637,CUST01289,Personal Loan,C,150000,12,Organic App,0,Active,0.00048376905,Low Risk,High Risk Borrowers,0.4362,0,2.097408124295775,659.0,84.0,0.4646
LOAN004638,CUST04480,BNPL,D,30000,1,Partner App,0,Closed,0.00016722566,Low Risk,High Risk Borrowers,0.212,0,0.7483877232305411,591.0,5.0,0.0
LOAN004639,CUST03913,Personal Loan,B,25000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,26.59344319894561,713.0,1.0,1.0
LOAN004640,CUST00885,Personal Loan,D,75000,12,Organic App,1,Defaulted,0.9997558,Critical Risk,High Risk Borrowers,0.4663,0,3.276399224753732,630.0,90.0,0.4154
LOAN004641,CUST00250,Personal Loan,D,50000,12,Organic App,0,Active,0.0005572384,Low Risk,High Risk Borrowers,0.4041,0,3.735247855810789,591.0,86.0,0.428
LOAN004642,CUST01763,BNPL,B,30000,1,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,2.5079190442957557,734.0,0.0,1.0
LOAN004643,CUST00830,BNPL,D,10000,3,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,12.163338965663682,664.0,0.0,1.0
LOAN004644,CUST02823,BNPL,D,30000,12,Organic App,0,Active,0.000461603,Low Risk,Emerging Borrowers,0.012,0,10.715263002681398,656.0,5.0,1.0
LOAN004645,CUST04720,Personal Loan,A,100000,18,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0124,0,6.52518891244126,764.0,5.0,0.9978
LOAN004646,CUST02138,BNPL,C,20000,3,Paid Ad,0,Active,0.0012311179,Low Risk,High Risk Borrowers,0.4077,1,6.523134154560595,690.0,39.0,0.513
LOAN004647,CUST03335,Personal Loan,D,200000,36,Organic App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0073,0,4.411613525885817,598.0,3.0,0.9994
LOAN004648,CUST02911,SME Working Capital,D,200000,18,Organic App,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.4374,0,2.6873171282719057,531.0,100.0,0.5943
LOAN004649,CUST00736,Personal Loan,B,50000,48,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.012,0,23.758711394914226,669.0,5.0,1.0
LOAN004650,CUST02193,SME Working Capital,B,300000,18,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,1.7245401984179574,697.0,3.0,1.0
LOAN004651,CUST03080,Personal Loan,B,75000,18,Partner App,0,Closed,0.00014023292,Low Risk,Prime Borrowers,0.0028,0,7.288726910612912,729.0,1.0,0.9978
LOAN004652,CUST04362,BNPL,D,5000,3,Paid Ad,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0739,0,22.768595710516287,665.0,3.0,0.6667
LOAN004653,CUST04587,Personal Loan,C,200000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0072,0,6.162925164824549,629.0,3.0,1.0
LOAN004654,CUST02220,BNPL,D,5000,1,DSA Agent,0,Closed,0.00029710037,Low Risk,Emerging Borrowers,0.0,0,7.453134869859579,585.0,0.0,1.0
LOAN004655,CUST03581,Personal Loan,C,50000,24,DSA Agent,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.467,0,22.745612371887383,673.0,91.0,0.5189
LOAN004656,CUST01755,BNPL,C,5000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,13.38289805061274,695.0,0.0,1.0
LOAN004657,CUST04632,BNPL,D,10000,6,DSA Agent,0,Closed,0.00013541951,Low Risk,Emerging Borrowers,0.0,0,39.81178118858725,630.0,0.0,1.0
LOAN004658,CUST00984,Personal Loan,C,25000,48,Organic App,0,Active,0.000224944,Low Risk,Stressed Borrowers,0.0072,0,93.26458533816412,596.0,3.0,1.0
LOAN004659,CUST04180,Personal Loan,D,100000,24,Paid Ad,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0072,0,5.8016222786332845,603.0,3.0,1.0
LOAN004660,CUST04479,SME Working Capital,C,200000,24,DSA Agent,0,Active,0.00016673448,Low Risk,Emerging Borrowers,0.0024,0,7.923306916881943,670.0,1.0,1.0
LOAN004662,CUST02633,SME Working Capital,A,200000,6,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0031,0,1.2845986027451397,761.0,1.0,0.9967
LOAN004663,CUST02063,Personal Loan,C,25000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0121,0,34.947983643065434,631.0,5.0,0.9994
LOAN004664,CUST00587,Personal Loan,D,75000,48,Organic App,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.3019,0,9.391764329479988,591.0,95.0,0.8643
LOAN004665,CUST03645,Personal Loan,B,50000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0073,0,16.72468308601435,739.0,3.0,0.9994
LOAN004666,CUST02040,BNPL,D,20000,6,DSA Agent,0,Closed,0.00013846108,Low Risk,High Risk Borrowers,0.2785,1,26.021543571563868,636.0,45.0,0.6476
LOAN004667,CUST02029,Personal Loan,B,75000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0122,0,20.58801634353065,716.0,5.0,0.9989
LOAN004668,CUST00522,Personal Loan,B,75000,12,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,6.592418338532219,693.0,2.0,1.0
LOAN004669,CUST03658,Personal Loan,C,100000,48,Paid Ad,0,Active,0.00032945533,Low Risk,Emerging Borrowers,0.0075,0,19.126308971680903,684.0,3.0,0.9983
LOAN004670,CUST00117,SME Working Capital,D,500000,36,Paid Ad,0,Active,0.00037850783,Low Risk,Emerging Borrowers,0.0123,0,1.1075036298563954,591.0,5.0,0.9983
LOAN004671,CUST00652,BNPL,B,5000,6,Organic App,0,Closed,0.0003754481,Low Risk,Prime Borrowers,0.0048,0,22.647491391833235,705.0,2.0,1.0
LOAN004672,CUST02518,Personal Loan,B,100000,24,Organic App,0,Closed,0.00033623047,Low Risk,Prime Borrowers,0.0051,0,7.449864673208153,698.0,2.0,0.9983
LOAN004673,CUST00447,BNPL,D,15000,3,Partner App,0,Closed,0.00013129294,Low Risk,High Risk Borrowers,0.1633,1,5.822189662652629,609.0,24.0,0.4716
LOAN004674,CUST04364,Personal Loan,B,50000,24,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,21.6121568590792,696.0,2.0,1.0
LOAN004675,CUST03922,Personal Loan,B,100000,18,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0026,0,8.459131239658598,675.0,1.0,0.9989
LOAN004676,CUST01847,BNPL,B,30000,6,Organic App,0,Closed,0.00014598182,Low Risk,Prime Borrowers,0.0,0,13.937219489774558,783.0,0.0,1.0
LOAN004677,CUST02643,BNPL,D,5000,6,DSA Agent,0,Closed,0.00017765787,Low Risk,Emerging Borrowers,0.0333,0,16.310155561264388,533.0,0.0,0.8333
LOAN004678,CUST01454,Personal Loan,D,25000,36,DSA Agent,1,Defaulted,0.99932826,Critical Risk,High Risk Borrowers,0.354,0,74.05427557366193,636.0,89.0,0.7512
LOAN004680,CUST04041,Personal Loan,B,50000,12,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,10.200827105710818,696.0,2.0,1.0
LOAN004681,CUST03572,BNPL,C,15000,12,Paid Ad,0,Closed,0.0011942236,Low Risk,High Risk Borrowers,0.3945,0,42.56831397773684,701.0,83.0,0.5775
LOAN004682,CUST03354,BNPL,C,10000,6,Partner App,0,Closed,0.00035270245,Low Risk,High Risk Borrowers,0.2855,1,29.874775690207564,673.0,51.0,0.5178
LOAN004683,CUST00745,SME Working Capital,A,750000,12,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,0.6578745603802805,776.0,3.0,1.0
LOAN004684,CUST01362,Personal Loan,C,200000,12,DSA Agent,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0024,0,2.572254888150758,678.0,1.0,1.0
LOAN004685,CUST04857,BNPL,D,10000,6,Partner App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0333,0,12.130814569932555,621.0,0.0,0.8333
LOAN004686,CUST03603,Personal Loan,B,200000,18,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0002,0,4.28203691547973,747.0,0.0,0.9989
LOAN004687,CUST04913,Personal Loan,D,25000,12,Paid Ad,0,Active,0.00029710037,Low Risk,Emerging Borrowers,0.0,0,6.522898388160954,591.0,0.0,1.0
LOAN004688,CUST00982,Personal Loan,C,75000,36,DSA Agent,1,Defaulted,0.99985397,Critical Risk,High Risk Borrowers,0.3637,0,11.336075408306716,584.0,95.0,0.7813
LOAN004689,CUST01075,Personal Loan,D,100000,48,DSA Agent,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.2938,0,3.939323370170965,490.0,92.0,0.8361
LOAN004690,CUST00436,SME Working Capital,B,300000,24,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0074,0,3.3047559833169555,684.0,3.0,0.9992
LOAN004691,CUST02316,Personal Loan,B,100000,18,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,7.694708645404484,666.0,2.0,1.0
LOAN004693,CUST02165,BNPL,D,5000,3,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,23.73589951225309,607.0,0.0,1.0
LOAN004694,CUST00389,Personal Loan,D,150000,24,DSA Agent,0,Active,0.00065857254,Low Risk,Emerging Borrowers,0.0074,0,1.2806481762127977,629.0,3.0,0.9992
LOAN004695,CUST04103,Personal Loan,D,50000,24,Organic App,0,Closed,0.0006394391,Low Risk,Emerging Borrowers,0.0048,0,6.196419574106983,625.0,2.0,1.0
LOAN004696,CUST04693,SME Working Capital,C,200000,18,DSA Agent,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.4459,0,4.095449483970283,699.0,101.0,0.5289
LOAN004697,CUST02068,Personal Loan,B,50000,24,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.012,0,28.22335287096821,672.0,5.0,1.0
LOAN004698,CUST01952,Personal Loan,D,150000,36,Organic App,0,Active,0.00031887114,Low Risk,Emerging Borrowers,0.0121,0,3.746875842092559,538.0,5.0,0.9994
LOAN004699,CUST04318,Personal Loan,B,25000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0024,0,16.583412540965355,746.0,1.0,1.0
LOAN004700,CUST03234,Personal Loan,D,75000,48,DSA Agent,1,Defaulted,0.99985397,Critical Risk,High Risk Borrowers,0.382,0,9.38017980078348,586.0,92.0,0.6974
LOAN004701,CUST03110,SME Working Capital,A,200000,18,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,3.414778655645235,754.0,1.0,1.0
LOAN004702,CUST02189,Personal Loan,B,100000,24,Paid Ad,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.4231,0,9.838675973907142,666.0,91.0,0.6265
LOAN004703,CUST00748,BNPL,D,15000,9,Paid Ad,0,Closed,0.0006394391,Low Risk,Emerging Borrowers,0.0,0,20.344983879112444,561.0,0.0,1.0
LOAN004704,CUST01877,BNPL,D,10000,1,Paid Ad,0,Closed,0.00013129294,Low Risk,Emerging Borrowers,0.0866,0,3.5749940962354394,578.0,14.0,0.7349
LOAN004705,CUST04588,Personal Loan,C,100000,24,Partner App,0,Active,0.00014023292,Low Risk,Emerging Borrowers,0.0072,0,6.046114329363809,659.0,3.0,1.0
LOAN004706,CUST01710,SME Working Capital,D,500000,18,Partner App,0,Active,0.00015793862,Low Risk,Emerging Borrowers,0.0004,0,1.1520302338812125,700.0,0.0,0.9978
LOAN004707,CUST03765,Personal Loan,B,75000,18,Organic App,0,Closed,0.0001315915,Low Risk,Prime Borrowers,0.0074,0,16.22512113722409,733.0,3.0,0.9989
LOAN004708,CUST02069,Personal Loan,D,50000,12,Partner App,0,Active,0.00019445998,Low Risk,Emerging Borrowers,0.0048,0,7.655835402901153,593.0,2.0,1.0
LOAN004709,CUST04433,Personal Loan,D,100000,24,DSA Agent,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.392,0,14.044011652346708,622.0,91.0,0.6948
LOAN004710,CUST02133,BNPL,B,15000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,12.495664979931844,710.0,2.0,1.0
LOAN004711,CUST04463,Personal Loan,B,150000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.012,0,6.16940204395762,707.0,5.0,1.0
LOAN004712,CUST02402,SME Working Capital,D,200000,18,Partner App,1,Defaulted,0.99982077,Critical Risk,High Risk Borrowers,0.4441,0,3.5418769135978776,570.0,97.0,0.5712
LOAN004713,CUST00426,Personal Loan,C,50000,12,Partner App,0,Active,0.000361406,Low Risk,High Risk Borrowers,0.2171,0,6.785836693515655,667.0,52.0,0.7883
LOAN004714,CUST03545,Personal Loan,C,50000,48,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0048,0,20.877582872834687,646.0,2.0,1.0
LOAN004715,CUST01502,Personal Loan,D,200000,48,DSA Agent,1,Defaulted,0.99985397,Critical Risk,High Risk Borrowers,0.3292,0,4.157306756364689,584.0,105.0,0.8207
LOAN004716,CUST03207,BNPL,C,15000,1,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,1.9727369194351507,661.0,0.0,1.0
LOAN004717,CUST04744,SME Working Capital,C,300000,12,DSA Agent,0,Active,0.00014023292,Low Risk,Emerging Borrowers,0.0,0,1.6978167174844363,673.0,0.0,1.0
LOAN004718,CUST04337,SME Working Capital,C,1000000,18,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0074,0,0.3921823343598187,636.0,3.0,0.9989
LOAN004719,CUST03312,SME Working Capital,B,200000,12,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0051,0,1.6726812577884145,655.0,2.0,0.9983
